latitude,longitude,nasa_solar_irradiance_allsky,nasa_solar_irradiance_clearsky,nasa_clearness_index,nasa_longwave_radiation,nasa_uv_index,nasa_temperature_2m,nasa_dewpoint_2m,nasa_earth_skin_temperature,nasa_relative_humidity,nasa_specific_humidity,nasa_precipitation,nasa_wind_speed_10m,nasa_wind_direction_10m,nasa_surface_pressure,nasa_cloud_amount,temperature_2m_mean,dewpoint_2m_mean,relative_humidity_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_mean,surface_pressure_mean,pressure_msl_mean,cloud_cover_mean,shortwave_radiation_sum,temperature_2m_max,temperature_2m_min,relative_humidity_2m_max,relative_humidity_2m_min,wind_speed_10m_max,cloud_cover_low_mean,cloud_cover_mid_mean,cloud_cover_high_mean,temp_range_daily,humidity_range,cloud_stratification,wind_speed_80m_mean,wind_speed_80m_max,wind_speed_120m_mean,wind_speed_120m_max,wind_speed_180m_mean,wind_speed_180m_max,wind_shear_coefficient,wind_power_density_80m,wind_power_density_120m,wind_power_density_180m,solar_utilization_ratio,solar_wind_complementarity,growing_degree_days,frost_risk,heat_stress,soil_temp_proxy,soil_air_temp_diff,heavy_rain_flag,extreme_rain_flag,temperature_2m_mean_interannual_std,precipitation_sum_interannual_std,wind_speed_10m_mean_interannual_std,cloud_cover_mean_interannual_std
9.5,78.5,11.870579281646956,23.81648379325449,0.5611804643013578,35.8114082347788,2.11476620674551,28.23237297415681,22.448702365308804,29.141679807271135,72.98987187910645,17.10560446780552,1.6922426631625054,4.75565703022339,154.1075229960578,100.59628339903635,62.70102606219886,28.23237297415681,22.448702365308804,72.98987187910645,1.6922426631625054,4.75565703022339,154.1075229960578,100.59628339903635,870.0,62.70102606219886,19.93404621112571,28.23237297415681,28.23237297415681,72.98987187910645,72.98987187910645,4.75565703022339,62.70102606219886,62.70102606219886,62.70102606219886,0.0,0.0,0.0,6.3627245818481635,6.3627245818481635,6.734353365055075,6.734353365055075,7.127687936518457,7.127687936518457,0.13999999999999999,3.3816446162811236,4.009463770969043,4.753840676609075,0.4984186324351138,-2.68456249292683,18.23237297415681,0,0,29.141679807271135,0.909306833114325,0,0,0.4803443233227492,126.21050911341206,0.15963204659021832,4.086723606506387
10.0,76.5,11.819336399474375,23.434866403854578,0.5190834428383706,35.409707621550595,1.9448313622426632,27.339887209811653,23.025291283399035,28.126550591327202,78.90675317564607,17.77234012264564,3.2298554533508543,3.0475810337275515,242.64042925974593,100.4128876478318,66.44678493210688,27.339887209811653,23.025291283399035,78.90675317564607,3.2298554533508543,3.0475810337275515,242.64042925974593,100.4128876478318,870.0,66.44678493210688,18.257180245291284,27.339887209811653,27.339887209811653,78.90675317564607,78.90675317564607,3.0475810337275515,66.44678493210688,66.44678493210688,66.44678493210688,0.0,0.0,0.0,4.077442640467635,4.077442640467635,4.315594555984433,4.315594555984433,4.5676562526717674,4.5676562526717674,0.13999999999999999,0.889942959558987,1.0551652995709389,1.2510619893777954,0.5043483583729893,0.00764970739355971,17.339887209811653,0,0,28.126550591327202,0.7866633815155488,0,0,0.33809587979453465,168.23610053235714,0.1928012145551029,2.7254506726387357
10.0,77.0,11.879024310118265,23.691216600963646,0.5451292159439334,34.09112461673237,2.0467329172141917,22.911402759526936,19.15612461673237,23.004786465177396,82.62186049058256,15.178653088042049,2.962168199737188,1.5868681559351732,206.16878011388525,93.17327420061322,64.74828077091547,22.911402759526936,19.15612461673237,82.62186049058256,2.962168199737188,1.5868681559351732,206.16878011388525,93.17327420061322,870.0,64.74828077091547,19.303751642575556,22.911402759526936,22.911402759526936,82.62186049058256,82.62186049058256,1.5868681559351732,64.74828077091547,64.74828077091547,64.74828077091547,0.0,0.0,0.0,2.123114631638293,2.123114631638293,2.2471197645047143,2.2471197645047143,2.3783676871612247,2.3783676871612247,0.13999999999999999,0.1256373943175565,0.14896260191562294,0.1766182504023132,0.5014104809474024,1.6284409857646414,12.911402759526936,0,0,23.004786465177396,0.09338370565046006,0,0,0.33407548491029315,163.72760274105684,0.08495065875214647,2.8586661766484194
10.0,77.5,11.879024310118265,23.691216600963646,0.5451292159439334,34.09112461673237,2.0467329172141917,23.739172141918527,18.129095488392466,24.345776390713972,74.6572393780114,14.212696014016645,2.1075919842312745,2.6542323696890056,174.24376916338153,93.12767849321068,64.74828077091547,23.739172141918527,18.129095488392466,74.6572393780114,2.1075919842312745,2.6542323696890056,174.24376916338153,93.12767849321068,870.0,64.74828077091547,19.303751642575556,23.739172141918527,23.739172141918527,74.6572393780114,74.6572393780114,2.6542323696890056,64.74828077091547,64.74828077091547,64.74828077091547,0.0,0.0,0.0,3.551170624212159,3.551170624212159,3.7585844767307846,3.7585844767307846,3.97811278692241,3.97811278692241,0.13999999999999999,0.5879131972767905,0.6970622086090627,0.8264752771695041,0.5014104809474024,0.49285311793259573,13.739172141918527,0,0,24.345776390713972,0.6066042487954455,0,0,0.466447918444962,125.52557891123229,0.13550569930507267,2.8586661766484194
10.0,78.0,11.845141261498028,23.55603920280333,0.5600936268068331,35.2459494086728,2.0667487954445902,27.266414805081034,20.2036826544021,28.21368155935173,69.61095378887428,15.287772667542708,1.7249671484888305,3.0752573368374945,164.5164914586071,98.42805081033727,60.84195356986421,27.266414805081034,20.2036826544021,69.61095378887428,1.7249671484888305,3.0752573368374945,164.5164914586071,98.42805081033727,870.0,60.84195356986421,19.858703460359177,27.266414805081034,27.266414805081034,69.61095378887428,69.61095378887428,3.0752573368374945,60.84195356986421,60.84195356986421,60.84195356986421,0.0,0.0,0.0,4.11447152901304,4.11447152901304,4.354786197390914,4.354786197390914,4.60913696722929,4.60913696722929,0.13999999999999993,0.9144095963653532,1.0841742892797581,1.2854566424143516,0.5028494459326751,0.06628461871101923,17.266414805081034,0,0,28.21368155935173,0.9472667542706965,0,0,0.524612191208729,133.66181946739067,0.1448187187278381,3.7048702445730473
10.0,78.5,11.845141261498028,23.55603920280333,0.5600936268068331,35.2459494086728,2.0667487954445902,28.124522558037672,21.4383979413053,29.13612899693386,70.53096254927726,16.202988392466054,1.6220072273324573,3.7961377573368376,156.2773762593079,100.02567893123084,60.84195356986421,28.124522558037672,21.4383979413053,70.53096254927726,1.6220072273324573,3.7961377573368376,156.2773762593079,100.02567893123084,870.0,60.84195356986421,19.858703460359177,28.124522558037672,28.124522558037672,70.53096254927726,70.53096254927726,3.7961377573368376,60.84195356986421,60.84195356986421,60.84195356986421,0.0,0.0,0.0,5.07895730730491,5.07895730730491,5.375604867606085,5.375604867606085,5.6895787745780755,5.6895787745780755,0.13999999999999999,1.7199755665260785,2.0392975913956795,2.417903339564194,0.5028494459326751,-1.065521689785141,18.124522558037672,0,0,29.13612899693386,1.0116064388961874,0,0,0.46698344169919176,117.1490865208375,0.13943912891653668,3.7048702445730473
10.0,79.0,11.757978537012702,23.32294897065265,0.5477321506789312,36.283592860271575,2.0359160096364435,28.124522558037672,21.4383979413053,29.13612899693386,70.53096254927726,16.202988392466054,1.6220072273324573,3.7961377573368376,156.2773762593079,100.02567893123084,60.19748138414367,28.124522558037672,21.4383979413053,70.53096254927726,1.6220072273324573,3.7961377573368376,156.2773762593079,100.02567893123084,870.0,60.19748138414367,19.425277047744196,28.124522558037672,28.124522558037672,70.53096254927726,70.53096254927726,3.7961377573368376,60.19748138414367,60.19748138414367,60.19748138414367,0.0,0.0,0.0,5.07895730730491,5.07895730730491,5.375604867606085,5.375604867606085,5.6895787745780755,5.6895787745780755,0.13999999999999999,1.7199755665260785,2.0392975913956795,2.417903339564194,0.5041377294015353,-0.797257234612051,18.124522558037672,0,0,29.13612899693386,1.0116064388961874,0,0,0.46698344169919176,117.1490865208375,0.13943912891653668,2.526067162097627
10.5,76.5,11.819336399474375,23.434866403854578,0.5190834428383706,35.409707621550595,1.9448313622426632,26.956108190976785,22.393381515549713,27.467506570302234,78.77985545335086,17.271371003066143,3.135503723171266,2.901335961454227,219.97876697328078,99.92750876040299,66.44678493210688,26.956108190976785,22.393381515549713,78.77985545335086,3.135503723171266,2.901335961454227,219.97876697328078,99.92750876040299,870.0,66.44678493210688,18.257180245291284,26.956108190976785,26.956108190976785,78.77985545335086,78.77985545335086,2.901335961454227,66.44678493210688,66.44678493210688,66.44678493210688,0.0,0.0,0.0,3.881777328521467,3.881777328521467,4.108500985458317,4.108500985458317,4.348466931239797,4.348466931239797,0.13999999999999999,0.767874858623212,0.9104346481190974,1.0794613721068222,0.5043483583729893,0.023655623077087594,16.956108190976785,0,0,27.467506570302234,0.5113983793254491,0,0,0.3571932093985648,137.98794085957888,0.16662087604727652,2.7254506726387357
10.5,77.0,11.879024310118265,23.691216600963646,0.5451292159439334,34.09112461673237,2.0467329172141917,24.19494743758213,19.515160972404733,24.605194918966273,79.11077420061322,15.279407577748575,2.7129982479194044,2.7320127025843193,186.5213534822602,94.98323915900131,64.74828077091547,24.19494743758213,19.515160972404733,79.11077420061322,2.7129982479194044,2.7320127025843193,186.5213534822602,94.98323915900131,870.0,64.74828077091547,19.303751642575556,24.19494743758213,24.19494743758213,79.11077420061322,79.11077420061322,2.7320127025843193,64.74828077091547,64.74828077091547,64.74828077091547,0.0,0.0,0.0,3.655235074813236,3.655235074813236,3.868727038156005,3.868727038156005,4.094688464468752,4.094688464468752,0.13999999999999999,0.6411276809256066,0.7601562260151236,0.9012830129488745,0.5014104809474024,0.41010123131910386,14.19494743758213,0,0,24.605194918966273,0.41024748138414324,0,0,0.3875595272815081,146.81431929481545,0.1475351767644413,2.8586661766484194
10.5,77.5,11.879024310118265,23.691216600963646,0.5451292159439334,34.09112461673237,2.0467329172141917,25.232756241787122,18.650110600087604,26.129788655278144,71.03554862023653,14.398019053876478,1.7930847568988175,3.704774419623303,177.9451270258432,95.18160862899693,64.74828077091547,25.232756241787122,18.650110600087604,71.03554862023653,1.7930847568988175,3.704774419623303,177.9451270258432,95.18160862899693,870.0,64.74828077091547,19.303751642575556,25.232756241787122,25.232756241787122,71.03554862023653,71.03554862023653,3.704774419623303,64.74828077091547,64.74828077091547,64.74828077091547,0.0,0.0,0.0,4.956719780280743,4.956719780280743,5.246227791659777,5.246227791659777,5.5526451488093915,5.5526451488093915,0.13999999999999999,1.5987541809814585,1.8955708522617718,2.2474930159298148,0.5014104809474024,-0.6248373490891271,15.232756241787122,0,0,26.129788655278144,0.8970324134910221,0,0,0.4360913653216072,120.77038799584388,0.19745411365930263,2.8586661766484194
10.5,78.0,11.845141261498028,23.55603920280333,0.5600936268068331,35.2459494086728,2.0667487954445902,27.22851511169514,19.886755365746826,28.260336180464304,68.57112790188349,15.029602496714848,1.5527584318878669,3.4602562417871225,173.35227770477442,98.23913710030662,60.84195356986421,27.22851511169514,19.886755365746826,68.57112790188349,1.5527584318878669,3.4602562417871225,173.35227770477442,98.23913710030662,870.0,60.84195356986421,19.858703460359177,27.22851511169514,27.22851511169514,68.57112790188349,68.57112790188349,3.4602562417871225,60.84195356986421,60.84195356986421,60.84195356986421,0.0,0.0,0.0,4.629572172507626,4.629572172507626,4.899972415533365,4.899972415533365,5.186165973514332,5.186165973514332,0.13999999999999999,1.3026302745580332,1.5444700686944401,1.8312086243368952,0.5028494459326751,-0.5381765054852368,17.22851511169514,0,0,28.260336180464304,1.0318210687691654,0,0,0.47720064120757844,121.86658773292481,0.18017115071642809,3.7048702445730473
10.5,78.5,11.845141261498028,23.55603920280333,0.5600936268068331,35.2459494086728,2.0667487954445902,28.03601620674551,20.89269491896627,29.05652321506789,69.25450941743321,15.71954555409549,1.5311815593517302,3.69531208935611,162.55439115199297,99.78963425317563,60.84195356986421,28.03601620674551,20.89269491896627,69.25450941743321,1.5311815593517302,3.69531208935611,162.55439115199297,99.78963425317563,870.0,60.84195356986421,19.858703460359177,28.03601620674551,28.03601620674551,69.25450941743321,69.25450941743321,3.69531208935611,60.84195356986421,60.84195356986421,60.84195356986421,0.0,0.0,0.0,4.944059867883779,4.944059867883779,5.232828449513958,5.232828449513958,5.538463188910224,5.538463188910224,0.13999999999999999,1.5865353521433947,1.881083537032365,2.2303160585194317,0.5028494459326751,-0.907222027547289,18.03601620674551,0,0,29.05652321506789,1.0205070083223795,0,0,0.4406347325741667,122.24497014192445,0.18050180487754064,3.7048702445730473
10.5,79.0,11.757978537012702,23.32294897065265,0.5477321506789312,36.283592860271575,2.0359160096364435,28.03601620674551,20.89269491896627,29.05652321506789,69.25450941743321,15.71954555409549,1.5311815593517302,3.69531208935611,162.55439115199297,99.78963425317563,60.19748138414367,28.03601620674551,20.89269491896627,69.25450941743321,1.5311815593517302,3.69531208935611,162.55439115199297,99.78963425317563,870.0,60.19748138414367,19.425277047744196,28.03601620674551,28.03601620674551,69.25450941743321,69.25450941743321,3.69531208935611,60.19748138414367,60.19748138414367,60.19748138414367,0.0,0.0,0.0,4.944059867883779,4.944059867883779,5.232828449513958,5.232828449513958,5.538463188910224,5.538463188910224,0.13999999999999999,1.5865353521433947,1.881083537032365,2.2303160585194317,0.5041377294015353,-0.6788123900202713,18.03601620674551,0,0,29.05652321506789,1.0205070083223795,0,0,0.4406347325741667,122.24497014192445,0.18050180487754064,2.526067162097627
10.5,79.5,11.757978537012702,23.32294897065265,0.5477321506789312,36.283592860271575,2.0359160096364435,28.313305957074025,22.28248576434516,29.074961673236967,72.30795773105564,16.929355015330703,1.7609067017082787,4.281363337713535,154.0229194042926,100.59949846692948,60.19748138414367,28.313305957074025,22.28248576434516,72.30795773105564,1.7609067017082787,4.281363337713535,154.0229194042926,100.59949846692948,870.0,60.19748138414367,19.425277047744196,28.313305957074025,28.313305957074025,72.30795773105564,72.30795773105564,4.281363337713535,60.19748138414367,60.19748138414367,60.19748138414367,0.0,0.0,0.0,5.728153981577977,5.728153981577977,6.062719287181275,6.062719287181275,6.41682560793071,6.41682560793071,0.13999999999999999,2.4674175113543217,2.9255058535717295,3.4686405765941073,0.5041377294015353,-1.3672754612273188,18.313305957074025,0,0,29.074961673236967,0.7616557161629416,0,0,0.31850064336170036,120.75192972923178,0.17310854261621114,2.526067162097627
11.0,76.0,11.868919185282524,23.95878996933859,0.5259713096802453,33.249326544021024,1.9901609724047307,25.276480508103372,20.599803985983357,25.5557950065703,78.98544130530004,16.06194809461235,2.943670608848007,2.307571178274201,214.07803328953133,96.84289093298293,68.60298291721419,25.276480508103372,20.599803985983357,78.98544130530004,2.943670608848007,2.307571178274201,214.07803328953133,96.84289093298293,870.0,68.60298291721419,18.448524967148487,25.276480508103372,25.276480508103372,78.98544130530004,78.98544130530004,2.307571178274201,68.60298291721419,68.60298291721419,68.60298291721419,0.0,0.0,0.0,3.087363064043309,3.087363064043309,3.2676872261297194,3.2676872261297194,3.458543613535163,3.458543613535163,0.13999999999999999,0.3863329080161267,0.45805753530873233,0.54309819665777,0.49538892408472407,0.2299741053140565,15.276480508103372,0,0,25.5557950065703,0.2793144984669276,0,0,0.359694918689914,133.54733121631443,0.12491227629309017,2.5216045794357593
11.0,76.5,11.868919185282524,23.95878996933859,0.5259713096802453,33.249326544021024,1.9901609724047307,25.276480508103372,20.599803985983357,25.5557950065703,78.98544130530004,16.06194809461235,2.943670608848007,2.307571178274201,214.07803328953133,96.84289093298293,68.60298291721419,25.276480508103372,20.599803985983357,78.98544130530004,2.943670608848007,2.307571178274201,214.07803328953133,96.84289093298293,870.0,68.60298291721419,18.448524967148487,25.276480508103372,25.276480508103372,78.98544130530004,78.98544130530004,2.307571178274201,68.60298291721419,68.60298291721419,68.60298291721419,0.0,0.0,0.0,3.087363064043309,3.087363064043309,3.2676872261297194,3.2676872261297194,3.458543613535163,3.458543613535163,0.13999999999999999,0.3863329080161267,0.45805753530873233,0.54309819665777,0.49538892408472407,0.2299741053140565,15.276480508103372,0,0,25.5557950065703,0.2793144984669276,0,0,0.359694918689914,133.54733121631443,0.12491227629309017,2.5216045794357593
11.0,77.0,11.892590889180902,23.70771681997372,0.5558158125273762,34.46318550153307,2.0682276609724046,24.559082347788,18.961334866403856,25.245286903197545,75.58589027595269,14.817194480946123,2.3173883048620234,3.2413950941743317,182.7012702584319,94.92911191414805,61.41701817783618,24.559082347788,18.961334866403856,75.58589027595269,2.3173883048620234,3.2413950941743317,182.7012702584319,94.92911191414805,870.0,61.41701817783618,19.58585961454227,24.559082347788,24.559082347788,75.58589027595269,75.58589027595269,3.2413950941743317,61.41701817783618,61.41701817783618,61.41701817783618,0.0,0.0,0.0,4.336751812444363,4.336751812444363,4.590049244762411,4.590049244762411,4.858141065137162,4.858141065137162,0.14000000000000007,1.0707603887835258,1.2695523845251315,1.505251103736239,0.5016337498666852,-0.16372199047267053,14.559082347788,0,0,25.245286903197545,0.686204555409546,0,0,0.42961583932311187,136.1131810320612,0.1725218915652605,3.4549355691411963
