latitude,longitude,nasa_solar_irradiance_allsky,nasa_solar_irradiance_clearsky,nasa_clearness_index,nasa_longwave_radiation,nasa_uv_index,nasa_temperature_2m,nasa_dewpoint_2m,nasa_earth_skin_temperature,nasa_relative_humidity,nasa_specific_humidity,nasa_precipitation,nasa_wind_speed_10m,nasa_wind_direction_10m,nasa_surface_pressure,nasa_cloud_amount,temperature_2m_mean,dewpoint_2m_mean,relative_humidity_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_mean,surface_pressure_mean,pressure_msl_mean,cloud_cover_mean,shortwave_radiation_sum,temperature_2m_max,temperature_2m_min,relative_humidity_2m_max,relative_humidity_2m_min,wind_speed_10m_max,cloud_cover_low_mean,cloud_cover_mid_mean,cloud_cover_high_mean,temp_range_daily,humidity_range,cloud_stratification,wind_speed_80m_mean,wind_speed_80m_max,wind_speed_120m_mean,wind_speed_120m_max,wind_speed_180m_mean,wind_speed_180m_max,wind_shear_coefficient,wind_power_density_80m,wind_power_density_120m,wind_power_density_180m,solar_utilization_ratio,solar_wind_complementarity,growing_degree_days,frost_risk,heat_stress,soil_temp_proxy,soil_air_temp_diff,heavy_rain_flag,extreme_rain_flag,temperature_2m_mean_interannual_std,precipitation_sum_interannual_std,wind_speed_10m_mean_interannual_std,cloud_cover_mean_interannual_std,cluster_kmeans,cluster_kmeans_k6,cluster_kmeans_k7,cluster_kmeans_k8,cluster_hierarchical_ward,cluster_hierarchical_avg,cluster_hierarchical_ward_k6,cluster_hierarchical_avg_k6,cluster_hierarchical_ward_k7,cluster_hierarchical_avg_k7,cluster_hierarchical_ward_k8,cluster_hierarchical_avg_k8,cluster_dbscan,cluster_hdbscan,cluster_gmm,cluster_gmm_k6,cluster_gmm_k7,cluster_gmm_k8,cluster,cluster_label
16.5,77.0,11.888451598773544,22.978483355234346,0.5767531756460798,34.39280442400351,1.9278109943057384,27.26470105124836,15.704545554095487,28.595004380201487,56.29785479632064,12.422614980289094,1.2775153307052125,3.9682917214191855,183.02609505037236,96.14765330705212,48.90103263250109,27.26470105124836,15.704545554095487,56.29785479632064,1.2775153307052125,3.9682917214191855,183.02609505037236,96.14765330705212,870.0,48.90103263250109,19.783722076215508,27.26470105124836,27.26470105124836,56.29785479632064,56.29785479632064,3.9682917214191855,48.90103263250109,48.90103263250109,48.90103263250109,0.0,0.0,0.0,5.309286839516342,5.309286839516342,5.619387297658883,5.619387297658883,5.947599848262597,5.947599848262597,0.1399999999999999,1.96474937022152,2.3295148700754384,2.7620009005478123,0.5173732058371657,-1.2776278680194322,17.26470105124836,0,0,28.595004380201487,1.3303033289531283,0,0,0.465760118208074,86.61811641336935,0.1675835798624021,3.5227774480024165,0,0,5,4,3,0,3,4,3,4,3,4,0,-1,0,4,5,4,4,Central Inland Plateau
16.5,77.5,11.888451598773544,22.978483355234346,0.5767531756460798,34.39280442400351,1.9278109943057384,27.083163600525623,16.150323039859835,28.307061979851078,58.39718681559352,12.712732150678931,1.2653547963206306,3.848014673674989,178.00013140604466,96.2830935173018,48.90103263250109,27.083163600525623,16.150323039859835,58.39718681559352,1.2653547963206306,3.848014673674989,178.00013140604466,96.2830935173018,870.0,48.90103263250109,19.783722076215508,27.083163600525623,27.083163600525623,58.39718681559352,58.39718681559352,3.848014673674989,48.90103263250109,48.90103263250109,48.90103263250109,0.0,0.0,0.0,5.148364863131057,5.148364863131057,5.449066322856171,5.449066322856171,5.767330906074794,5.767330906074794,0.1399999999999999,1.791457640764705,2.124050668508994,2.5183912472904884,0.5173732058371657,-1.0970137893642826,17.083163600525626,0,0,28.307061979851078,1.2238983793254476,0,0,0.4856722997184461,79.56293066497739,0.1482977730028615,3.5227774480024165,0,0,5,4,3,0,3,4,3,4,3,4,0,-1,0,4,5,4,4,Central Inland Plateau
16.5,78.0,11.843083661848445,22.732077310556285,0.5609515987735435,34.10306066579063,1.861613009198423,26.652965396408234,16.50277923784494,27.81550043802015,60.81522229522558,12.96146955759965,1.2722470433639947,3.858852387209812,173.14250985545334,95.95079610162068,50.416050153307054,26.652965396408234,16.50277923784494,60.81522229522558,1.2722470433639947,3.858852387209812,173.14250985545334,95.95079610162068,870.0,50.416050153307054,19.27078734121769,26.652965396408234,26.652965396408234,60.81522229522558,60.81522229522558,3.858852387209812,50.416050153307054,50.416050153307054,50.416050153307054,0.0,0.0,0.0,5.162864938700175,5.162864938700175,5.464413306910929,5.464413306910929,5.783574264149329,5.783574264149329,0.1399999999999999,1.806636926555904,2.1420480642601545,2.539729949142437,0.5209855439101807,-0.7664753501239474,16.652965396408234,0,0,27.81550043802015,1.162535041611914,0,0,0.4761909737541449,76.49541113034167,0.1350726889892627,3.2919463290633884,0,0,5,4,3,0,3,4,3,4,3,4,0,-1,0,4,5,4,4,Central Inland Plateau
16.5,78.5,11.843083661848445,22.732077310556285,0.5609515987735435,34.10306066579063,1.861613009198423,26.59588261060009,17.24094064826982,27.66764345159877,63.06798291721419,13.402341217696014,1.3170521243977222,3.865922032413491,171.44869689005694,96.2579040735874,50.416050153307054,26.59588261060009,17.24094064826982,63.06798291721419,1.3170521243977222,3.865922032413491,171.44869689005694,96.2579040735874,870.0,50.416050153307054,19.27078734121769,26.59588261060009,26.59588261060009,63.06798291721419,63.06798291721419,3.865922032413491,50.416050153307054,50.416050153307054,50.416050153307054,0.0,0.0,0.0,5.1723236118207385,5.1723236118207385,5.474424434430127,5.474424434430127,5.794170113369213,5.794170113369213,0.1399999999999999,1.8165847255354877,2.1538427216341107,2.5537143433641694,0.5209855439101807,-0.7737843344040972,16.59588261060009,0,0,27.66764345159877,1.0717608409986852,0,0,0.449876335241358,77.52437936546153,0.1385377283181664,3.2919463290633884,0,0,5,4,3,0,3,4,3,4,3,4,0,-1,0,4,5,4,4,Central Inland Plateau
16.5,79.0,11.789931011826544,22.477251423565484,0.5519333114323259,35.43572273324573,1.839023215067893,26.59588261060009,17.24094064826982,27.66764345159877,63.06798291721419,13.402341217696014,1.3170521243977222,3.865922032413491,171.44869689005694,96.2579040735874,51.22868812965397,26.59588261060009,17.24094064826982,63.06798291721419,1.3170521243977222,3.865922032413491,171.44869689005694,96.2579040735874,870.0,51.22868812965397,18.99358300481822,26.59588261060009,26.59588261060009,63.06798291721419,63.06798291721419,3.865922032413491,51.22868812965397,51.22868812965397,51.22868812965397,0.0,0.0,0.0,5.1723236118207385,5.1723236118207385,5.474424434430127,5.474424434430127,5.794170113369213,5.794170113369213,0.1399999999999999,1.8165847255354877,2.1538427216341107,2.5537143433641694,0.5245272560089711,-0.5845696276504179,16.59588261060009,0,0,27.66764345159877,1.0717608409986852,0,0,0.449876335241358,77.52437936546153,0.1385377283181664,3.5634919328843964,0,0,5,4,3,0,3,4,3,4,3,4,0,-1,0,4,5,6,6,Southern Peninsular Belt
16.5,79.5,11.789931011826544,22.477251423565484,0.5519333114323259,35.43572273324573,1.839023215067893,27.74361476127902,18.752214191852826,28.74693933420937,64.01675098554533,14.285559570740254,1.3889202803328955,3.68517958826106,174.4612461673237,98.4139597021463,51.22868812965397,27.74361476127902,18.752214191852826,64.01675098554533,1.3889202803328955,3.68517958826106,174.4612461673237,98.4139597021463,870.0,51.22868812965397,18.99358300481822,27.74361476127902,27.74361476127902,64.01675098554533,64.01675098554533,3.68517958826106,51.22868812965397,51.22868812965397,51.22868812965397,0.0,0.0,0.0,4.930503315469811,4.930503315469811,5.218480097138625,5.218480097138625,5.52327678977274,5.52327678977274,0.1399999999999999,1.5735203222314151,1.8656522020366888,2.212019819374439,0.5245272560089711,-0.4434017537703145,17.74361476127902,0,0,28.74693933420937,1.003324572930353,0,0,0.407780705014106,78.72089579224397,0.1494434402806422,3.5634919328843964,0,0,5,4,3,0,3,4,3,4,3,4,0,-1,0,4,5,6,6,Southern Peninsular Belt
16.5,80.0,11.711880201489269,22.218257774857644,0.5326095050372317,35.75432873412177,1.8016102715724924,28.140577091546213,19.91339684625493,29.050816907577747,66.84086180464301,15.081092860271571,1.507064169951818,3.407898598335524,176.50555190538765,99.83755694261936,54.55342531756461,28.140577091546213,19.91339684625493,66.84086180464301,1.507064169951818,3.407898598335524,176.50555190538765,99.83755694261936,870.0,54.55342531756461,18.311903197547085,28.140577091546213,28.140577091546213,66.84086180464301,66.84086180464301,3.407898598335524,54.55342531756461,54.55342531756461,54.55342531756461,0.0,0.0,0.0,4.559521438630066,4.559521438630066,4.825830216017335,4.825830216017335,5.107693337400587,5.107693337400587,0.1399999999999999,1.2443896118660518,1.4754167370887292,1.749335198015035,0.5271286488872464,-0.0462797569521389,18.140577091546213,0,0,29.050816907577747,0.9102398160315346,0,0,0.3571820776533497,81.364522391519,0.1427789084265955,2.842887676051561,0,2,2,1,0,0,1,4,1,4,0,4,0,-1,0,0,5,6,6,Southern Peninsular Belt
16.5,80.5,11.711880201489269,22.218257774857644,0.5326095050372317,35.75432873412177,1.8016102715724924,27.97092093736312,20.872535041611915,28.744578405606656,70.41266754270696,15.83571287779238,1.5971517739816032,3.361660096364433,175.42856986421376,100.29621769601404,54.55342531756461,27.97092093736312,20.872535041611915,70.41266754270696,1.5971517739816032,3.361660096364433,175.42856986421376,100.29621769601404,870.0,54.55342531756461,18.311903197547085,27.97092093736312,27.97092093736312,70.41266754270696,70.41266754270696,3.361660096364433,54.55342531756461,54.55342531756461,54.55342531756461,0.0,0.0,0.0,4.497657672750911,4.497657672750911,4.760353162191717,4.760353162191717,5.038391953678526,5.038391953678526,0.14,1.194421967712967,1.416172351091484,1.679091796876542,0.5271286488872464,-0.0389115073085617,17.97092093736312,0,0,28.744578405606656,0.7736574682435382,0,0,0.3061891220742864,96.49947842173378,0.1331219876088349,2.842887676051561,0,2,2,5,0,0,1,4,1,4,0,4,0,-1,0,0,5,6,6,Southern Peninsular Belt
16.5,81.0,11.618954226894436,22.16337932544897,0.5300706307490144,35.863268725361365,1.785171922908454,27.916065484012265,21.86029785370127,28.55387538326763,73.1662702584319,16.732459483136225,1.6748762593079285,3.68905935173018,173.14172141918527,100.61943933420936,54.39952912833991,27.916065484012265,21.86029785370127,73.1662702584319,1.6748762593079285,3.68905935173018,173.14172141918527,100.61943933420936,870.0,54.39952912833991,18.19321287779238,27.916065484012265,27.916065484012265,73.1662702584319,73.1662702584319,3.68905935173018,54.39952912833991,54.39952912833991,54.39952912833991,0.0,0.0,0.0,4.935694157921199,4.935694157921199,5.223974122045769,5.223974122045769,5.529091705167111,5.529091705167111,0.1399999999999999,1.5784953710792862,1.8715508934657952,2.219013632227293,0.5242410941165926,-0.0292122981406231,17.916065484012265,0,0,28.55387538326763,0.637809899255366,0,0,0.2362038512376657,110.74024367560934,0.120988440431658,2.4205506527070093,0,0,5,4,0,0,1,4,1,4,0,4,0,-1,0,0,5,6,6,Southern Peninsular Belt
16.5,81.5,11.618954226894436,22.16337932544897,0.5300706307490144,35.863268725361365,1.785171922908454,27.916065484012265,21.86029785370127,28.55387538326763,73.1662702584319,16.732459483136225,1.6748762593079285,3.68905935173018,173.14172141918527,100.61943933420936,54.39952912833991,27.916065484012265,21.86029785370127,73.1662702584319,1.6748762593079285,3.68905935173018,173.14172141918527,100.61943933420936,870.0,54.39952912833991,18.19321287779238,27.916065484012265,27.916065484012265,73.1662702584319,73.1662702584319,3.68905935173018,54.39952912833991,54.39952912833991,54.39952912833991,0.0,0.0,0.0,4.935694157921199,4.935694157921199,5.223974122045769,5.223974122045769,5.529091705167111,5.529091705167111,0.1399999999999999,1.5784953710792862,1.8715508934657952,2.219013632227293,0.5242410941165926,-0.0292122981406231,17.916065484012265,0,0,28.55387538326763,0.637809899255366,0,0,0.2362038512376657,110.74024367560934,0.120988440431658,2.4205506527070093,0,0,5,4,0,0,1,4,1,4,0,4,0,-1,0,0,5,6,6,Southern Peninsular Belt
16.5,82.0,11.480663600525624,22.269833552343407,0.525766535260622,35.91797306176084,1.813631187034604,27.748659658344284,22.611736749890497,28.298547963206307,75.63537012702584,17.40551905387648,1.770665790626369,4.158189881734559,169.8623302671923,100.76399364870784,54.19933092422252,27.748659658344284,22.611736749890497,75.63537012702584,1.770665790626369,4.158189881734559,169.8623302671923,100.76399364870784,870.0,54.19933092422252,18.032696014016643,27.748659658344284,27.748659658344284,75.63537012702584,75.63537012702584,4.158189881734559,54.19933092422252,54.19933092422252,54.19933092422252,0.0,0.0,0.0,5.563356820805471,5.563356820805471,5.888296789409496,5.888296789409496,6.2322155843943,6.2322155843943,0.1399999999999999,2.260525118344117,2.6802028580204813,3.1777958589565323,0.515525343893625,0.0991629085579434,17.748659658344284,0,0,28.298547963206307,0.5498883048620229,0,0,0.2319944924555958,127.13761737844024,0.1319212351716598,4.629874514499477,0,0,5,4,3,0,3,4,3,4,3,4,0,-1,0,0,5,6,6,Southern Peninsular Belt
