cluster,nasa_solar_irradiance_allsky,nasa_solar_irradiance_clearsky,nasa_clearness_index,nasa_longwave_radiation,nasa_uv_index,nasa_dewpoint_2m,nasa_earth_skin_temperature,nasa_specific_humidity,temperature_2m_mean,dewpoint_2m_mean,relative_humidity_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_mean,surface_pressure_mean,pressure_msl_mean,cloud_cover_mean,shortwave_radiation_sum,temperature_2m_max,temperature_2m_min,relative_humidity_2m_max,relative_humidity_2m_min,wind_speed_10m_max,cloud_cover_low_mean,cloud_cover_mid_mean,cloud_cover_high_mean,temp_range_daily,humidity_range,cloud_stratification,wind_speed_80m_mean,wind_speed_80m_max,wind_speed_120m_mean,wind_speed_120m_max,wind_speed_180m_mean,wind_speed_180m_max,wind_shear_coefficient,wind_power_density_80m,wind_power_density_120m,wind_power_density_180m,solar_utilization_ratio,solar_wind_complementarity,growing_degree_days,frost_risk,heat_stress,soil_temp_proxy,soil_air_temp_diff,heavy_rain_flag,extreme_rain_flag,temperature_2m_mean_interannual_std,precipitation_sum_interannual_std,wind_speed_10m_mean_interannual_std,cloud_cover_mean_interannual_std,cluster_size,cluster_pct
0,11.615579151863209,21.883907480410766,0.5242218328709788,34.05546138933502,1.6710391500786814,18.18548897649292,25.864293441053846,14.38351664476566,25.538732077675572,18.18548897649292,69.919200207654,2.200801576872536,2.7562320208951836,192.47431676968253,97.4707481221914,870.0,53.41430968024529,17.606921253711004,25.538732077675572,25.538732077675572,69.919200207654,69.919200207654,2.7562320208951836,53.41430968024529,53.41430968024529,53.41430968024529,0.0,0.0,0.0,3.6876387681394767,3.6876387681394767,3.903023339745787,3.903023339745787,4.130987916228615,4.130987916228615,0.1399999999999999,0.6943551121585427,0.8232655947887411,0.9761089501535988,0.5320035859750332,-0.07275946223746173,15.538732077675572,0.0,0.0,25.864293441053846,0.3255613633782709,0.0,0.0,0.3643342282261255,92.00591810372106,0.11792233333377553,3.391496734980672,135,11.7
1,11.34288270893114,24.73290279975328,0.6062926622685868,19.57915019621515,1.7289306050935485,-13.818620571750383,-2.9906127589011944,2.7977873725048497,-2.589975528976372,-13.818620571750383,62.35449936084815,0.7039625179901132,3.3560716520510963,232.06518499646904,81.99000000000001,870.0,66.75552705444859,18.43608251316295,-2.589975528976372,-2.589975528976372,62.35449936084815,62.35449936084815,3.3560716520510963,66.75552705444859,66.75552705444859,66.75552705444859,0.0,0.0,0.0,4.4901807391157105,4.4901807391157105,4.752439521967503,4.752439521967503,5.030016100066097,5.030016100066097,0.1399999999999999,1.484825285800811,1.760490490625284,2.087334312811418,0.4587106606785092,-0.21959368878987448,0.0,0.9591836734693877,0.0,-2.9906127589011944,-0.4006372299248219,0.0,0.0,0.27588708945645124,73.7832502613952,0.14681271132673865,9.650937009480895,49,4.2
2,11.852578678187543,21.726024061171564,0.6100167211828434,32.880118312708575,1.6495304360979022,10.29164438751233,27.675176358256365,9.788680015251925,26.72713718381405,10.29164438751233,42.982857979056966,0.807905767370335,3.573470190995692,189.36772161771242,98.16453950374523,870.0,33.79298175913934,19.76123141171688,26.72713718381405,26.72713718381405,42.982857979056966,42.982857979056966,3.573470190995692,33.79298175913934,33.79298175913934,33.79298175913934,0.0,0.0,0.0,4.781044234739928,4.781044234739928,5.06029153337103,5.06029153337103,5.355848878503305,5.355848878503305,0.13999999999999993,1.4808094279600585,1.7557290687880105,2.081688909310726,0.5456651030139049,-0.7581930219070043,16.72713718381405,0.0,0.0,27.675176358256365,0.9480391744423119,0.0,0.0,0.5193203364271638,80.13898667500418,0.15184945342484232,6.260694300555155,139,12.1
3,11.193745958156772,21.78895288576533,0.47621328505268545,31.52633366061805,1.4265739688070596,15.019563640882536,19.51156883806543,12.82390172599625,20.131941118280206,15.019563640882536,75.88256025237835,2.6100049584865173,1.6311781265533718,171.23371229458579,92.16459527430398,870.0,66.74666090842426,14.982432033053295,20.131941118280206,20.131941118280206,75.88256025237835,75.88256025237835,1.6311781265533718,66.74666090842426,66.74666090842426,66.74666090842426,0.0,0.0,0.0,2.182398162280144,2.182398162280144,2.3098658788358697,2.3098658788358697,2.444778624921383,2.444778624921383,0.1399999999999999,0.17587553661030442,0.2085277053785278,0.2472419118002931,0.5148491931432849,-4.146118639720568,10.276059319739945,0.0,0.0,19.51156883806543,-0.6203722802147781,0.0,0.0,0.3677403592207718,125.74004656767369,0.062496314102120185,3.70730292669501,89,7.7
4,11.706720727075522,22.18287518511566,0.5627874839060779,33.464878534737274,1.7246657678720754,13.757821281142569,26.83154173137419,11.653147473420141,26.055591066474772,13.757821281142569,55.612410291198074,1.4648205444723184,3.3950729654343323,189.40481077908805,96.07394932524039,870.0,44.402447342772575,18.734006836717086,26.055591066474772,26.055591066474772,55.612410291198074,55.612410291198074,3.3950729654343323,44.402447342772575,44.402447342772575,44.402447342772575,0.0,0.0,0.0,4.542361670963991,4.542361670963991,4.8076681947575635,4.8076681947575635,5.088470523743702,5.088470523743702,0.13999999999999993,1.2668445684544447,1.5020405681342441,1.7809018758106412,0.5278101157146028,-0.25507168462403124,16.055591066474772,0.0,0.0,26.83154173137419,0.7759506648994163,0.0,0.0,0.4123772364109339,82.24746639776679,0.14796313247700096,3.805990915820995,231,20.0
5,11.528024992798317,20.351077934044426,0.541695626309621,33.239785227079906,1.4205933495913785,12.501748030882393,25.944933616270674,10.933966371101718,25.714498432400863,12.501748030882393,51.76928239671998,1.3850121047460076,2.8963416093491654,214.3908596342729,98.37174156909866,870.0,42.25186158070028,17.478689397347413,25.714498432400863,25.714498432400863,51.76928239671998,51.76928239671998,2.8963416093491654,42.25186158070028,42.25186158070028,42.25186158070028,0.0,0.0,0.0,3.8750952472218008,3.8750952472218008,4.101428622650983,4.101428622650983,4.340981491683551,4.340981491683551,0.1399999999999999,0.7673209032332106,0.9097778481537042,1.0786826339587212,0.5668048478597802,-0.13403218344299336,15.714498432400863,0.0,0.0,25.944933616270674,0.23043518386980955,0.0,0.0,0.5661193171048685,71.87277098461404,0.13128397085287516,4.736087260808287,222,19.3
6,11.796676576872535,22.905246424660536,0.559514358848007,34.25876942071835,1.8918474403197547,17.744910167542706,27.21725252409111,13.985739624397722,26.227368807490144,17.744910167542706,66.05915854686816,1.6115372481384145,3.9718165188348666,187.1387673017959,96.92657480836618,870.0,50.96065563403417,19.212064350635128,26.227368807490144,26.227368807490144,66.05915854686816,66.05915854686816,3.9718165188348666,50.96065563403417,50.96065563403417,50.96065563403417,0.0,0.0,0.0,5.3140027631038205,5.3140027631038205,5.624378665031798,5.624378665031798,5.9528827473149795,5.9528827473149795,0.1399999999999999,2.060600746295856,2.4431615312051393,2.896746629977014,0.5153829965542814,-0.873927178019277,16.227368807490144,0.0,0.0,27.21725252409111,0.9898837166009637,0.0,0.0,0.38669750580843265,105.70526808913796,0.16735876192523447,3.2797218728982176,200,17.3
7,11.11071285290487,23.43825605761956,0.5586922796460001,24.439777020367934,1.529071764375025,-0.11416249800899929,9.510575660514474,6.37376529337395,10.13551820770119,-0.11416249800899929,58.27595852994465,1.314047455501135,2.2092127458885837,210.8134441076335,85.20895009556804,870.0,66.17053856568312,17.061065334687214,10.13551820770119,10.13551820770119,58.27595852994465,58.27595852994465,2.2092127458885837,66.17053856568312,66.17053856568312,66.17053856568312,0.0,0.0,0.0,2.955766607109025,2.955766607109025,3.128404591594043,3.128404591594043,3.3111258734596345,3.3111258734596345,0.1399999999999999,0.3619260258686278,0.42911939400861987,0.5087875453896362,0.47540955503432336,-0.9352498100254955,4.180372715326723,0.14772727272727273,0.0,9.510575660514474,-0.6249425471867162,0.0,0.0,0.502652290134821,98.94284160813754,0.07986704103858308,7.589751605377699,88,7.6
